Wavelength	Intensity	ROI	Frame	Row	Column
921.93755351249638	593	1	1	0	0
921.95465514507191	595	1	1	0	1
921.97175641248555	597	1	1	0	2
921.98885731470011	599	1	1	0	3
922.00595785167764	605	1	1	0	4
922.02305802338071	601	1	1	0	5
922.04015782977183	593	1	1	0	6
922.05725727081347	591	1	1	0	7
922.07435634646765	597	1	1	0	8
922.09145505669721	597	1	1	0	9
922.10855340146475	594	1	1	0	10
922.12565138073251	589	1	1	0	11
922.14274899446264	593	1	1	0	12
922.15984624261807	601	1	1	0	13
922.17694312516107	595	1	1	0	14
922.194039642054	572	1	1	0	15
922.21113579325947	595	1	1	0	16
922.22823157874006	581	1	1	0	17
922.24532699845781	582	1	1	0	18
922.26242205237565	589	1	1	0	19
922.27951674045573	593	1	1	0	20
922.29661106266076	586	1	1	0	21
922.31370501895287	585	1	1	0	22
922.3307986092949	583	1	1	0	23
922.34789183364921	592	1	1	0	24
922.36498469197829	589	1	1	0	25
922.38207718424451	583	1	1	0	26
922.39916931041057	596	1	1	0	27
922.41626107043885	591	1	1	0	28
922.4333524642916	584	1	1	0	29
922.45044349193176	589	1	1	0	30
922.46753415332137	589	1	1	0	31
922.48462444842346	583	1	1	0	32
922.50171437720007	589	1	1	0	33
922.5188039396138	587	1	1	0	34
922.53589313562725	587	1	1	0	35
922.55298196520289	601	1	1	0	36
922.57007042830321	586	1	1	0	37
922.58715852489092	595	1	1	0	38
922.60424625492817	599	1	1	0	39
922.62133361837778	592	1	1	0	40
922.63842061520188	600	1	1	0	41
922.65550724536354	587	1	1	0	42
922.67259350882489	588	1	1	0	43
922.68967940554853	605	1	1	0	44
922.70676493549706	581	1	1	0	45
922.72385009863308	582	1	1	0	46
922.74093489491884	588	1	1	0	47
922.758019324317	583	1	1	0	48
922.77510338679042	575	1	1	0	49
922.7921870823011	587	1	1	0	50
922.80927041081191	587	1	1	0	51
922.82635337228533	583	1	1	0	52
922.843435966684	588	1	1	0	53
922.86051819397017	582	1	1	0	54
922.87760005410678	568	1	1	0	55
922.89468154705594	583	1	1	0	56
922.91176267278047	580	1	1	0	57
922.92884343124308	588	1	1	0	58
922.945923822406	588	1	1	0	59
922.963003846232	587	1	1	0	60
922.98008350268378	579	1	1	0	61
922.99716279172355	574	1	1	0	62
923.01424171331382	583	1	1	0	63
923.03132026741775	584	1	1	0	64
923.04839845399727	585	1	1	0	65
923.06547627301529	584	1	1	0	66
923.08255372443443	583	1	1	0	67
923.09963080821706	590	1	1	0	68
923.11670752432576	585	1	1	0	69
923.13378387272348	579	1	1	0	70
923.15085985337225	578	1	1	0	71
923.16793546623524	573	1	1	0	72
923.18501071127434	584	1	1	0	73
923.20208558845309	581	1	1	0	74
923.21916009773315	576	1	1	0	75
923.23623423907748	599	1	1	0	76
923.25330801244888	589	1	1	0	77
923.27038141780974	584	1	1	0	78
923.28745445512266	592	1	1	0	79
923.30452712435044	579	1	1	0	80
923.32159942545547	579	1	1	0	81
923.33867135840046	582	1	1	0	82
923.35574292314777	583	1	1	0	83
923.37281411966046	592	1	1	0	84
923.3898849479009	573	1	1	0	85
923.40695540783167	592	1	1	0	86
923.42402549941551	582	1	1	0	87
923.4410952226151	583	1	1	0	88
923.45816457739284	581	1	1	0	89
923.47523356371141	581	1	1	0	90
923.49230218153355	583	1	1	0	91
923.509370430822	567	1	1	0	92
923.526438311539	574	1	1	0	93
923.54350582364759	580	1	1	0	94
923.56057296711026	581	1	1	0	95
923.57763974188958	578	1	1	0	96
923.59470614794827	579	1	1	0	97
923.611772185249	586	1	1	0	98
923.62883785375448	577	1	1	0	99
923.6459031534273	585	1	1	0	100
923.66296808423	585	1	1	0	101
923.68003264612514	580	1	1	0	102
923.6970968390757	584	1	1	0	103
923.71416066304437	581	1	1	0	104
923.73122411799352	575	1	1	0	105
923.74828720388587	590	1	1	0	106
923.765349920684	581	1	1	0	107
923.782412268351	581	1	1	0	108
923.7994742468494	583	1	1	0	109
923.8165358561414	586	1	1	0	110
923.83359709619037	590	1	1	0	111
923.85065796695847	588	1	1	0	112
923.86771846840861	590	1	1	0	113
923.88477860050341	578	1	1	0	114
923.90183836320546	579	1	1	0	115
923.9188977564778	589	1	1	0	116
923.93595678028282	579	1	1	0	117
923.953015434583	579	1	1	0	118
923.97007371934171	572	1	1	0	119
923.98713163452089	579	1	1	0	120
924.00418918008381	581	1	1	0	121
924.021246355993	578	1	1	0	122
924.03830316221115	580	1	1	0	123
924.05535959870076	582	1	1	0	124
924.07241566542473	578	1	1	0	125
924.08947136234588	581	1	1	0	126
924.10652668942669	575	1	1	0	127
924.12358164663	566	1	1	0	128
924.14063623391849	584	1	1	0	129
924.157690451255	574	1	1	0	130
924.17474429860226	579	1	1	0	131
924.19179777592274	589	1	1	0	132
924.20885088317937	575	1	1	0	133
924.22590362033486	577	1	1	0	134
924.24295598735182	583	1	1	0	135
924.26000798419307	580	1	1	0	136
924.27705961082154	581	1	1	0	137
924.29411086719949	586	1	1	0	138
924.31116175329032	584	1	1	0	139
924.328212269056	583	1	1	0	140
924.34526241446	578	1	1	0	141
924.36231218946477	581	1	1	0	142
924.37936159403284	577	1	1	0	143
924.39641062812734	575	1	1	0	144
924.41345929171064	587	1	1	0	145
924.4305075847459	590	1	1	0	146
924.4475555071956	586	1	1	0	147
924.46460305902258	589	1	1	0	148
924.48165024018965	579	1	1	0	149
924.49869705065953	583	1	1	0	150
924.515743490395	583	1	1	0	151
924.532789559359	577	1	1	0	152
924.54983525751379	580	1	1	0	153
924.56688058482268	577	1	1	0	154
924.58392554124828	572	1	1	0	155
924.60097012675328	578	1	1	0	156
924.61801434130064	578	1	1	0	157
924.63505818485282	581	1	1	0	158
924.652101657373	577	1	1	0	159
924.6691447588239	590	1	1	0	160
924.68618748916811	575	1	1	0	161
924.70322984836844	586	1	1	0	162
924.72027183638772	581	1	1	0	163
924.73731345318879	571	1	1	0	164
924.75435469873457	587	1	1	0	165
924.77139557298756	580	1	1	0	166
924.78843607591091	580	1	1	0	167
924.80547620746722	570	1	1	0	168
924.82251596761932	579	1	1	0	169
924.83955535633027	589	1	1	0	170
924.85659437356242	592	1	1	0	171
924.873633019279	582	1	1	0	172
924.89067129344255	574	1	1	0	173
924.90770919601607	585	1	1	0	174
924.92474672696233	579	1	1	0	175
924.94178388624414	577	1	1	0	176
924.95882067382411	585	1	1	0	177
924.97585708966574	582	1	1	0	178
924.992893133731	573	1	1	0	179
925.00992880598324	579	1	1	0	180
925.02696410638544	590	1	1	0	181
925.0439990349	576	1	1	0	182
925.06103359149	584	1	1	0	183
925.07806777611825	586	1	1	0	184
925.09510158874764	572	1	1	0	185
925.11213502934106	568	1	1	0	186
925.12916809786111	575	1	1	0	187
925.146200794271	586	1	1	0	188
925.16323311853319	573	1	1	0	189
925.18026507061074	581	1	1	0	190
