Wavelength	Intensity	ROI	Frame	Row	Column
921.93755351249638	802	1	1	0	0
921.95465514507191	799	1	1	0	1
921.97175641248555	827	1	1	0	2
921.98885731470011	794	1	1	0	3
922.00595785167764	815	1	1	0	4
922.02305802338071	812	1	1	0	5
922.04015782977183	810	1	1	0	6
922.05725727081347	811	1	1	0	7
922.07435634646765	783	1	1	0	8
922.09145505669721	804	1	1	0	9
922.10855340146475	798	1	1	0	10
922.12565138073251	803	1	1	0	11
922.14274899446264	794	1	1	0	12
922.15984624261807	796	1	1	0	13
922.17694312516107	797	1	1	0	14
922.194039642054	791	1	1	0	15
922.21113579325947	795	1	1	0	16
922.22823157874006	806	1	1	0	17
922.24532699845781	797	1	1	0	18
922.26242205237565	797	1	1	0	19
922.27951674045573	811	1	1	0	20
922.29661106266076	830	1	1	0	21
922.31370501895287	806	1	1	0	22
922.3307986092949	791	1	1	0	23
922.34789183364921	801	1	1	0	24
922.36498469197829	819	1	1	0	25
922.38207718424451	795	1	1	0	26
922.39916931041057	801	1	1	0	27
922.41626107043885	800	1	1	0	28
922.4333524642916	795	1	1	0	29
922.45044349193176	817	1	1	0	30
922.46753415332137	823	1	1	0	31
922.48462444842346	795	1	1	0	32
922.50171437720007	797	1	1	0	33
922.5188039396138	794	1	1	0	34
922.53589313562725	797	1	1	0	35
922.55298196520289	785	1	1	0	36
922.57007042830321	815	1	1	0	37
922.58715852489092	773	1	1	0	38
922.60424625492817	824	1	1	0	39
922.62133361837778	785	1	1	0	40
922.63842061520188	791	1	1	0	41
922.65550724536354	805	1	1	0	42
922.67259350882489	805	1	1	0	43
922.68967940554853	796	1	1	0	44
922.70676493549706	807	1	1	0	45
922.72385009863308	776	1	1	0	46
922.74093489491884	769	1	1	0	47
922.758019324317	780	1	1	0	48
922.77510338679042	779	1	1	0	49
922.7921870823011	799	1	1	0	50
922.80927041081191	788	1	1	0	51
922.82635337228533	796	1	1	0	52
922.843435966684	792	1	1	0	53
922.86051819397017	798	1	1	0	54
922.87760005410678	762	1	1	0	55
922.89468154705594	785	1	1	0	56
922.91176267278047	786	1	1	0	57
922.92884343124308	802	1	1	0	58
922.945923822406	782	1	1	0	59
922.963003846232	784	1	1	0	60
922.98008350268378	769	1	1	0	61
922.99716279172355	783	1	1	0	62
923.01424171331382	784	1	1	0	63
923.03132026741775	795	1	1	0	64
923.04839845399727	784	1	1	0	65
923.06547627301529	777	1	1	0	66
923.08255372443443	777	1	1	0	67
923.09963080821706	799	1	1	0	68
923.11670752432576	775	1	1	0	69
923.13378387272348	786	1	1	0	70
923.15085985337225	776	1	1	0	71
923.16793546623524	782	1	1	0	72
923.18501071127434	781	1	1	0	73
923.20208558845309	769	1	1	0	74
923.21916009773315	771	1	1	0	75
923.23623423907748	767	1	1	0	76
923.25330801244888	765	1	1	0	77
923.27038141780974	782	1	1	0	78
923.28745445512266	774	1	1	0	79
923.30452712435044	781	1	1	0	80
923.32159942545547	767	1	1	0	81
923.33867135840046	763	1	1	0	82
923.35574292314777	757	1	1	0	83
923.37281411966046	759	1	1	0	84
923.3898849479009	783	1	1	0	85
923.40695540783167	771	1	1	0	86
923.42402549941551	751	1	1	0	87
923.4410952226151	766	1	1	0	88
923.45816457739284	760	1	1	0	89
923.47523356371141	772	1	1	0	90
923.49230218153355	767	1	1	0	91
923.509370430822	757	1	1	0	92
923.526438311539	768	1	1	0	93
923.54350582364759	772	1	1	0	94
923.56057296711026	764	1	1	0	95
923.57763974188958	742	1	1	0	96
923.59470614794827	777	1	1	0	97
923.611772185249	739	1	1	0	98
923.62883785375448	746	1	1	0	99
923.6459031534273	757	1	1	0	100
923.66296808423	745	1	1	0	101
923.68003264612514	743	1	1	0	102
923.6970968390757	763	1	1	0	103
923.71416066304437	745	1	1	0	104
923.73122411799352	755	1	1	0	105
923.74828720388587	744	1	1	0	106
923.765349920684	745	1	1	0	107
923.782412268351	744	1	1	0	108
923.7994742468494	756	1	1	0	109
923.8165358561414	755	1	1	0	110
923.83359709619037	734	1	1	0	111
923.85065796695847	722	1	1	0	112
923.86771846840861	732	1	1	0	113
923.88477860050341	729	1	1	0	114
923.90183836320546	744	1	1	0	115
923.9188977564778	746	1	1	0	116
923.93595678028282	750	1	1	0	117
923.953015434583	749	1	1	0	118
923.97007371934171	752	1	1	0	119
923.98713163452089	725	1	1	0	120
924.00418918008381	756	1	1	0	121
924.021246355993	739	1	1	0	122
924.03830316221115	726	1	1	0	123
924.05535959870076	736	1	1	0	124
924.07241566542473	747	1	1	0	125
924.08947136234588	747	1	1	0	126
924.10652668942669	743	1	1	0	127
924.12358164663	734	1	1	0	128
924.14063623391849	737	1	1	0	129
924.157690451255	729	1	1	0	130
924.17474429860226	742	1	1	0	131
924.19179777592274	733	1	1	0	132
924.20885088317937	727	1	1	0	133
924.22590362033486	724	1	1	0	134
924.24295598735182	729	1	1	0	135
924.26000798419307	725	1	1	0	136
924.27705961082154	730	1	1	0	137
924.29411086719949	725	1	1	0	138
924.31116175329032	732	1	1	0	139
924.328212269056	744	1	1	0	140
924.34526241446	730	1	1	0	141
924.36231218946477	729	1	1	0	142
924.37936159403284	730	1	1	0	143
924.39641062812734	739	1	1	0	144
924.41345929171064	717	1	1	0	145
924.4305075847459	721	1	1	0	146
924.4475555071956	727	1	1	0	147
924.46460305902258	738	1	1	0	148
924.48165024018965	719	1	1	0	149
924.49869705065953	707	1	1	0	150
924.515743490395	728	1	1	0	151
924.532789559359	720	1	1	0	152
924.54983525751379	733	1	1	0	153
924.56688058482268	725	1	1	0	154
924.58392554124828	736	1	1	0	155
924.60097012675328	718	1	1	0	156
924.61801434130064	726	1	1	0	157
924.63505818485282	728	1	1	0	158
924.652101657373	726	1	1	0	159
924.6691447588239	739	1	1	0	160
924.68618748916811	707	1	1	0	161
924.70322984836844	723	1	1	0	162
924.72027183638772	718	1	1	0	163
924.73731345318879	717	1	1	0	164
924.75435469873457	731	1	1	0	165
924.77139557298756	703	1	1	0	166
924.78843607591091	723	1	1	0	167
924.80547620746722	735	1	1	0	168
924.82251596761932	721	1	1	0	169
924.83955535633027	734	1	1	0	170
924.85659437356242	713	1	1	0	171
924.873633019279	725	1	1	0	172
924.89067129344255	722	1	1	0	173
924.90770919601607	721	1	1	0	174
924.92474672696233	714	1	1	0	175
924.94178388624414	731	1	1	0	176
924.95882067382411	730	1	1	0	177
924.97585708966574	703	1	1	0	178
924.992893133731	716	1	1	0	179
925.00992880598324	698	1	1	0	180
925.02696410638544	697	1	1	0	181
925.0439990349	715	1	1	0	182
925.06103359149	713	1	1	0	183
925.07806777611825	711	1	1	0	184
925.09510158874764	701	1	1	0	185
925.11213502934106	712	1	1	0	186
925.12916809786111	722	1	1	0	187
925.146200794271	697	1	1	0	188
925.16323311853319	715	1	1	0	189
925.18026507061074	710	1	1	0	190
925.1972966504668	702	1	1	0	191
925.21432785806383	702	1	1	0	192
925.23135869336477	703	1	1	0	193
925.24838915633234	711	1	1	0	194
925.26541924692992	701	1	1	0	195
925.28244896512	720	1	1	0	196
925.29947831086554	723	1	1	0	197
925.31650728412933	702	1	1	0	198
925.33353588487432	698	1	1	0	199
925.35056411306346	718	1	1	0	200
925.36759196865955	700	1	1	0	201
925.38461945162567	715	1	1	0	202
925.40164656192439	690	1	1	0	203
925.41867329951867	711	1	1	0	204
925.43569966437144	701	1	1	0	205
925.45272565644586	715	1	1	0	206
925.46975127570454	705	1	1	0	207
925.48677652211052	708	1	1	0	208
925.50380139562651	699	1	1	0	209
925.52082589621557	701	1	1	0	210
925.53785002384063	684	1	1	0	211
925.5548737784643	711	1	1	0	212
925.57189716005007	695	1	1	0	213
925.58892016856021	697	1	1	0	214
925.60594280395821	708	1	1	0	215
925.62296506620669	702	1	1	0	216
925.63998695526845	688	1	1	0	217
925.65700847110679	693	1	1	0	218
925.67402961368441	686	1	1	0	219
925.69105038296414	690	1	1	0	220
925.708070778909	698	1	1	0	221
925.72509080148177	701	1	1	0	222
925.7421104506459	677	1	1	0	223
925.75912972636388	680	1	1	0	224
925.77614862859878	700	1	1	0	225
925.79316715731352	696	1	1	0	226
925.810185312471	690	1	1	0	227
925.82720309403419	693	1	1	0	228
925.84422050196611	689	1	1	0	229
925.86123753622962	690	1	1	0	230
925.87825419678768	701	1	1	0	231
925.89527048360344	679	1	1	0	232
925.91228639663962	679	1	1	0	233
925.92930193585926	691	1	1	0	234
925.94631710122542	699	1	1	0	235
925.96333189270092	706	1	1	0	236
925.98034631024882	704	1	1	0	237
925.997360353832	699	1	1	0	238
926.01437402341355	696	1	1	0	239
926.03138731895638	705	1	1	0	240
926.04840024042346	703	1	1	0	241
926.06541278777775	717	1	1	0	242
926.08242496098228	705	1	1	0	243
926.09943676000012	714	1	1	0	244
926.116448184794	733	1	1	0	245
926.13345923532711	718	1	1	0	246
926.15046991156248	717	1	1	0	247
926.16748021346291	713	1	1	0	248
926.18449014099167	714	1	1	0	249
926.20149969411148	719	1	1	0	250
926.21850887278561	720	1	1	0	251
926.23551767697677	736	1	1	0	252
926.25252610664813	704	1	1	0	253
926.26953416176252	704	1	1	0	254
926.28654184228333	709	1	1	0	255
926.30354914817349	710	1	1	0	256
926.3205560793956	705	1	1	0	257
926.337562635913	688	1	1	0	258
926.35456881768869	675	1	1	0	259
926.37157462468576	686	1	1	0	260
926.388580056867	685	1	1	0	261
926.40558511419556	703	1	1	0	262
926.42258979663484	691	1	1	0	263
926.4395941041472	678	1	1	0	264
926.456598036696	686	1	1	0	265
926.47360159424431	677	1	1	0	266
926.49060477675516	685	1	1	0	267
926.50760758419165	687	1	1	0	268
926.5246100165167	659	1	1	0	269
926.54161207369327	695	1	1	0	270
926.55861375568452	680	1	1	0	271
926.57561506245361	689	1	1	0	272
926.59261599396348	688	1	1	0	273
926.60961655017718	697	1	1	0	274
926.62661673105777	670	1	1	0	275
926.64361653656852	690	1	1	0	276
926.660615966672	687	1	1	0	277
926.67761502133169	667	1	1	0	278
926.69461370051056	680	1	1	0	279
926.71161200417168	678	1	1	0	280
926.728609932278	677	1	1	0	281
926.7456074847928	678	1	1	0	282
926.76260466167912	679	1	1	0	283
926.7796014628999	661	1	1	0	284
926.79659788841832	672	1	1	0	285
926.81359393819741	678	1	1	0	286
926.83058961220024	668	1	1	0	287
926.84758491038986	670	1	1	0	288
926.86457983272965	668	1	1	0	289
926.88157437918233	678	1	1	0	290
926.89856854971129	683	1	1	0	291
926.91556234427935	672	1	1	0	292
926.93255576285	660	1	1	0	293
926.94954880538592	669	1	1	0	294
926.96654147185041	676	1	1	0	295
926.98353376220643	664	1	1	0	296
927.00052567641751	682	1	1	0	297
927.01751721444634	671	1	1	0	298
927.0345083762561	665	1	1	0	299
927.05149916180994	681	1	1	0	300
927.06848957107115	670	1	1	0	301
927.08547960400256	685	1	1	0	302
927.10246926056766	670	1	1	0	303
927.11945854072928	674	1	1	0	304
927.13644744445071	670	1	1	0	305
927.15343597169488	653	1	1	0	306
